Days Since Servicing,Warranty Status,Days Since Purchase,Company,Status
665.0,True,820.0,1,Urgent Servicing Required
493.0,False,755.0,2,Urgent Servicing Required
269.0,False,658.0,1,Service required soon
124.0,True,403.0,2,Perfect
643.0,False,931.0,4,Delay for servicing
229.0,True,271.0,1,Perfect
87.0,False,773.0,4,Urgent Servicing Required
326.0,False,691.0,4,Service required soon
155.0,True,382.0,1,Perfect
123.0,True,798.0,2,No servicing required
61.0,False,926.0,3,Urgent Servicing Required
143.0,False,155.0,3,Perfect
184.0,True,377.0,4,No servicing required
417.0,True,568.0,1,No servicing required
316.0,True,917.0,1,Urgent Servicing Required
551.0,True,721.0,4,Service required soon
552.0,True,746.0,3,Service required soon
396.0,True,944.0,2,Urgent Servicing Required
261.0,True,700.0,3,Service required soon
216.0,False,286.0,2,Perfect
327.0,True,733.0,3,Service required soon
277.0,True,557.0,2,No servicing required
154.0,True,518.0,3,No servicing required
264.0,True,523.0,2,No servicing required
302.0,True,941.0,4,Urgent Servicing Required
57.0,False,767.0,4,Urgent Servicing Required
511.0,False,736.0,4,Urgent Servicing Required
609.0,False,951.0,2,Delay for servicing
151.0,False,153.0,4,Perfect
156.0,False,370.0,4,No servicing required
48.0,True,362.0,1,Perfect
766.0,False,780.0,3,Delay for servicing
193.0,True,795.0,2,Service required soon
65.0,True,909.0,1,Service required soon
383.0,False,701.0,3,Urgent Servicing Required
463.0,False,861.0,3,Delay for servicing
317.0,True,467.0,4,No servicing required
326.0,True,792.0,1,Service required soon
817.0,True,927.0,4,Delay for servicing
939.0,False,957.0,4,Ground
445.0,False,922.0,1,Delay for servicing
535.0,True,575.0,1,No servicing required
16.0,True,966.0,4,Urgent Servicing Required
32.0,True,269.0,2,Perfect
235.0,True,961.0,2,Urgent Servicing Required
329.0,True,338.0,4,Perfect
680.0,True,855.0,4,Urgent Servicing Required
148.0,False,869.0,1,Urgent Servicing Required
89.0,True,903.0,1,Service required soon
21.0,True,829.0,3,Service required soon
54.0,True,796.0,1,No servicing required
689.0,True,762.0,3,Urgent Servicing Required
495.0,True,910.0,3,Urgent Servicing Required
762.0,True,949.0,2,Delay for servicing
300.0,True,987.0,3,Urgent Servicing Required
352.0,True,489.0,1,No servicing required
156.0,True,796.0,3,Service required soon
348.0,False,865.0,2,Urgent Servicing Required
315.0,False,826.0,4,Urgent Servicing Required
161.0,True,840.0,4,Service required soon
422.0,True,547.0,4,No servicing required
744.0,True,834.0,2,Urgent Servicing Required
312.0,True,343.0,4,Perfect
328.0,True,379.0,3,No servicing required
238.0,True,833.0,3,Service required soon
894.0,True,916.0,2,Delay for servicing
538.0,False,794.0,4,Urgent Servicing Required
943.0,True,976.0,4,Delay for servicing
633.0,True,946.0,3,Delay for servicing
4.0,True,20.0,4,Perfect
354.0,False,796.0,3,Urgent Servicing Required
399.0,False,507.0,3,No servicing required
643.0,False,824.0,1,Urgent Servicing Required
699.0,True,794.0,4,Urgent Servicing Required
575.0,True,804.0,1,Service required soon
25.0,False,377.0,1,No servicing required
583.0,True,709.0,2,Service required soon
515.0,False,570.0,1,Service required soon
234.0,True,389.0,1,Perfect
273.0,False,750.0,1,Service required soon
5.0,True,15.0,1,Perfect
274.0,True,991.0,2,Urgent Servicing Required
902.0,True,954.0,1,Delay for servicing
207.0,False,224.0,4,Perfect
93.0,False,274.0,2,Perfect
535.0,False,681.0,2,Service required soon
32.0,True,914.0,1,Service required soon
403.0,True,964.0,4,Delay for servicing
114.0,False,948.0,1,Urgent Servicing Required
452.0,True,704.0,2,Service required soon
106.0,True,491.0,1,No servicing required
57.0,False,405.0,2,No servicing required
157.0,False,480.0,2,No servicing required
45.0,False,180.0,3,Perfect
573.0,False,994.0,1,Delay for servicing
428.0,True,935.0,2,Urgent Servicing Required
366.0,True,894.0,4,Urgent Servicing Required
614.0,False,819.0,3,Delay for servicing
69.0,False,851.0,4,Urgent Servicing Required
96.0,False,402.0,2,No servicing required
877.0,True,884.0,1,Urgent Servicing Required
164.0,True,197.0,3,Perfect
37.0,False,258.0,4,Perfect
323.0,True,333.0,4,Perfect
944.0,True,988.0,2,Delay for servicing
226.0,True,957.0,4,Urgent Servicing Required
97.0,True,486.0,3,No servicing required
309.0,True,906.0,3,Urgent Servicing Required
224.0,False,959.0,4,Delay for servicing
604.0,True,803.0,1,Service required soon
108.0,True,492.0,3,No servicing required
228.0,True,925.0,2,Urgent Servicing Required
151.0,False,230.0,1,Perfect
393.0,False,404.0,4,No servicing required
583.0,True,951.0,3,Delay for servicing
28.0,False,356.0,2,No servicing required
156.0,False,451.0,3,No servicing required
567.0,True,738.0,3,Service required soon
468.0,True,917.0,2,Urgent Servicing Required
276.0,True,786.0,2,Service required soon
493.0,True,760.0,1,Service required soon
377.0,True,403.0,4,No servicing required
249.0,True,290.0,1,Perfect
75.0,True,310.0,3,Perfect
574.0,True,661.0,1,No servicing required
46.0,False,209.0,3,Perfect
363.0,True,739.0,1,No servicing required
207.0,True,765.0,1,Service required soon
296.0,False,482.0,4,No servicing required
361.0,True,435.0,2,No servicing required
652.0,True,963.0,3,Delay for servicing
539.0,False,801.0,1,Urgent Servicing Required
843.0,True,941.0,1,Delay for servicing
562.0,True,570.0,1,No servicing required
581.0,False,654.0,3,Urgent Servicing Required
45.0,True,530.0,2,No servicing required
261.0,True,704.0,3,Service required soon
157.0,False,521.0,3,No servicing required
435.0,True,573.0,3,No servicing required
540.0,False,943.0,4,Delay for servicing
182.0,True,559.0,1,No servicing required
94.0,False,190.0,1,Perfect
692.0,True,836.0,3,Urgent Servicing Required
902.0,False,949.0,2,Ground
611.0,True,899.0,2,Urgent Servicing Required
103.0,False,983.0,3,Delay for servicing
522.0,True,904.0,2,Urgent Servicing Required
187.0,True,357.0,4,No servicing required
435.0,True,889.0,4,Urgent Servicing Required
13.0,False,141.0,3,Perfect
37.0,True,221.0,4,Perfect
139.0,False,680.0,3,Service required soon
160.0,True,420.0,2,No servicing required
408.0,True,678.0,2,No servicing required
722.0,True,848.0,4,Urgent Servicing Required
10.0,False,659.0,3,Service required soon
433.0,True,632.0,3,No servicing required
307.0,False,883.0,4,Delay for servicing
372.0,True,696.0,3,No servicing required
402.0,True,778.0,2,Service required soon
851.0,False,899.0,3,Delay for servicing
51.0,True,821.0,1,Service required soon
336.0,False,657.0,4,Service required soon
249.0,True,738.0,1,No servicing required
585.0,True,713.0,4,Service required soon
665.0,True,684.0,2,Service required soon
555.0,True,965.0,2,Delay for servicing
649.0,True,980.0,3,Delay for servicing
105.0,True,873.0,4,Service required soon
138.0,False,749.0,4,Service required soon
24.0,True,961.0,4,Urgent Servicing Required
99.0,True,486.0,2,No servicing required
421.0,False,936.0,4,Delay for servicing
109.0,False,211.0,2,Perfect
12.0,True,486.0,4,No servicing required
793.0,True,830.0,3,Urgent Servicing Required
477.0,True,836.0,3,Urgent Servicing Required
305.0,True,485.0,4,No servicing required
453.0,True,799.0,4,Service required soon
1.0,True,32.0,1,Perfect
521.0,False,532.0,1,No servicing required
419.0,True,500.0,4,No servicing required
226.0,True,992.0,2,Urgent Servicing Required
636.0,True,643.0,1,No servicing required
353.0,True,418.0,1,No servicing required
823.0,True,894.0,1,Urgent Servicing Required
342.0,True,354.0,2,Perfect
129.0,False,356.0,2,No servicing required
185.0,True,937.0,3,Urgent Servicing Required
300.0,True,545.0,3,No servicing required
352.0,True,498.0,2,No servicing required
61.0,False,376.0,2,No servicing required
46.0,True,236.0,3,Perfect
443.0,False,747.0,4,Urgent Servicing Required
821.0,True,923.0,2,Delay for servicing
122.0,True,178.0,4,Perfect
45.0,True,582.0,1,No servicing required
279.0,True,702.0,4,Service required soon
446.0,False,906.0,3,Delay for servicing
515.0,True,595.0,1,No servicing required
404.0,True,473.0,4,No servicing required
816.0,False,892.0,4,Delay for servicing
82.0,True,346.0,2,Perfect
425.0,False,894.0,1,Urgent Servicing Required
50.0,True,799.0,4,Service required soon
166.0,False,829.0,4,Urgent Servicing Required
201.0,True,740.0,4,Service required soon
368.0,False,860.0,4,Delay for servicing
4.0,True,147.0,2,Perfect
319.0,True,954.0,3,Urgent Servicing Required
639.0,False,692.0,1,Service required soon
242.0,True,550.0,2,No servicing required
579.0,True,761.0,3,Service required soon
356.0,True,582.0,4,No servicing required
226.0,False,263.0,2,Perfect
98.0,True,825.0,1,Service required soon
153.0,False,858.0,3,Urgent Servicing Required
225.0,True,246.0,4,Perfect
180.0,True,784.0,2,Service required soon
527.0,True,954.0,1,Urgent Servicing Required
221.0,True,466.0,3,No servicing required
123.0,True,259.0,3,Perfect
205.0,True,293.0,3,Perfect
218.0,True,750.0,2,Service required soon
295.0,True,738.0,1,No servicing required
416.0,True,855.0,1,Service required soon
104.0,True,408.0,4,No servicing required
401.0,False,512.0,1,No servicing required
109.0,True,466.0,4,No servicing required
181.0,False,295.0,3,No servicing required
359.0,False,820.0,4,Urgent Servicing Required
192.0,True,865.0,2,Service required soon
102.0,True,754.0,3,Service required soon
516.0,True,589.0,4,No servicing required
17.0,True,352.0,1,Perfect
21.0,True,562.0,3,No servicing required
765.0,True,838.0,2,Urgent Servicing Required
827.0,True,860.0,3,Delay for servicing
309.0,True,940.0,4,Urgent Servicing Required
11.0,True,379.0,4,Perfect
116.0,True,655.0,4,No servicing required
344.0,True,943.0,4,Urgent Servicing Required
555.0,True,706.0,1,Service required soon
589.0,True,831.0,1,Service required soon
398.0,True,664.0,4,Service required soon
535.0,True,624.0,2,No servicing required
8.0,True,97.0,1,Perfect
12.0,True,291.0,4,Perfect
168.0,True,881.0,3,Service required soon
90.0,False,471.0,4,No servicing required
433.0,True,473.0,3,No servicing required
43.0,True,948.0,4,Urgent Servicing Required
9.0,False,909.0,3,Urgent Servicing Required
208.0,True,479.0,3,No servicing required
589.0,True,698.0,1,No servicing required
74.0,True,696.0,4,No servicing required
459.0,False,960.0,1,Delay for servicing
117.0,True,543.0,1,No servicing required
22.0,True,278.0,1,Perfect
83.0,True,964.0,1,Urgent Servicing Required
478.0,True,773.0,4,Service required soon
154.0,True,564.0,2,No servicing required
541.0,False,551.0,4,Service required soon
826.0,True,982.0,1,Delay for servicing
56.0,True,148.0,1,Perfect
548.0,False,560.0,1,Service required soon
188.0,True,513.0,3,No servicing required
297.0,True,334.0,3,Perfect
444.0,True,597.0,1,No servicing required
386.0,False,921.0,4,Delay for servicing
94.0,True,164.0,3,Perfect
485.0,False,725.0,1,Service required soon
81.0,True,808.0,2,Service required soon
92.0,True,154.0,3,Perfect
348.0,True,787.0,2,Service required soon
417.0,True,531.0,4,No servicing required
151.0,True,423.0,1,Perfect
132.0,False,585.0,3,No servicing required
243.0,True,976.0,4,Urgent Servicing Required
143.0,False,612.0,2,No servicing required
145.0,True,777.0,3,Service required soon
474.0,True,747.0,4,Service required soon
196.0,True,517.0,2,No servicing required
546.0,True,892.0,1,Urgent Servicing Required
619.0,True,768.0,2,Service required soon
472.0,False,703.0,4,Urgent Servicing Required
323.0,False,868.0,4,Delay for servicing
469.0,True,848.0,4,Urgent Servicing Required
535.0,False,806.0,4,Delay for servicing
378.0,False,695.0,2,Service required soon
629.0,False,781.0,3,Urgent Servicing Required
267.0,True,520.0,3,No servicing required
569.0,True,939.0,2,Urgent Servicing Required
288.0,True,364.0,2,Perfect
192.0,True,619.0,1,No servicing required
144.0,True,320.0,4,Perfect
264.0,True,319.0,2,Perfect
590.0,False,948.0,1,Delay for servicing
656.0,False,673.0,3,Urgent Servicing Required
390.0,True,979.0,3,Urgent Servicing Required
399.0,False,550.0,4,Service required soon
21.0,True,803.0,3,Service required soon
283.0,False,405.0,4,No servicing required
365.0,True,412.0,3,No servicing required
613.0,True,797.0,2,Service required soon
755.0,False,783.0,1,Urgent Servicing Required
464.0,True,517.0,1,No servicing required
13.0,False,157.0,4,Perfect
21.0,True,719.0,3,No servicing required
237.0,True,638.0,3,No servicing required
106.0,False,349.0,2,No servicing required
213.0,True,692.0,3,No servicing required
794.0,True,973.0,3,Delay for servicing
575.0,True,615.0,1,No servicing required
11.0,False,716.0,2,Service required soon
482.0,True,497.0,4,No servicing required
224.0,True,591.0,4,No servicing required
301.0,False,762.0,3,Urgent Servicing Required
227.0,False,503.0,3,No servicing required
33.0,True,681.0,3,No servicing required
644.0,False,894.0,4,Delay for servicing
139.0,False,400.0,2,No servicing required
638.0,False,856.0,1,Delay for servicing
478.0,True,845.0,3,Urgent Servicing Required
107.0,True,803.0,4,Service required soon
677.0,True,965.0,1,Delay for servicing
380.0,True,673.0,3,No servicing required
683.0,True,889.0,3,Urgent Servicing Required
30.0,True,907.0,2,Service required soon
690.0,True,959.0,4,Delay for servicing
90.0,True,525.0,2,No servicing required
629.0,True,759.0,3,Service required soon
169.0,False,926.0,3,Delay for servicing
500.0,False,516.0,3,No servicing required
33.0,False,544.0,1,No servicing required
230.0,True,668.0,4,No servicing required
594.0,True,753.0,1,Service required soon
313.0,False,651.0,1,Service required soon
459.0,False,722.0,4,Urgent Servicing Required
657.0,True,948.0,4,Delay for servicing
18.0,True,799.0,1,No servicing required
106.0,False,870.0,2,Urgent Servicing Required
239.0,False,459.0,1,No servicing required
211.0,True,554.0,3,No servicing required
492.0,True,970.0,4,Delay for servicing
176.0,True,273.0,3,Perfect
324.0,True,906.0,3,Urgent Servicing Required
48.0,True,879.0,1,Service required soon
77.0,True,211.0,4,Perfect
644.0,False,853.0,2,Delay for servicing
139.0,True,676.0,4,No servicing required
59.0,True,508.0,2,No servicing required
505.0,True,834.0,3,Urgent Servicing Required
237.0,False,375.0,1,No servicing required
455.0,True,598.0,3,No servicing required
647.0,True,996.0,3,Delay for servicing
360.0,False,798.0,4,Urgent Servicing Required
424.0,True,968.0,2,Urgent Servicing Required
180.0,True,297.0,2,Perfect
147.0,False,412.0,4,No servicing required
502.0,False,712.0,2,Urgent Servicing Required
208.0,True,857.0,1,Service required soon
673.0,True,860.0,3,Urgent Servicing Required
364.0,False,833.0,1,Urgent Servicing Required
33.0,True,611.0,1,No servicing required
715.0,True,921.0,3,Delay for servicing
558.0,False,880.0,1,Delay for servicing
143.0,True,304.0,3,Perfect
277.0,False,632.0,3,Service required soon
66.0,True,163.0,2,Perfect
182.0,False,798.0,4,Urgent Servicing Required
102.0,True,791.0,3,Service required soon
121.0,True,871.0,4,Service required soon
198.0,True,508.0,4,No servicing required
370.0,False,647.0,2,Service required soon
288.0,True,751.0,4,Service required soon
741.0,False,982.0,1,Delay for servicing
433.0,True,635.0,4,No servicing required
306.0,False,319.0,3,No servicing required
703.0,True,791.0,3,Urgent Servicing Required
462.0,False,936.0,1,Delay for servicing
710.0,True,888.0,3,Urgent Servicing Required
253.0,True,410.0,2,No servicing required
366.0,False,663.0,4,Service required soon
5.0,True,110.0,1,Perfect
294.0,True,854.0,1,Service required soon
301.0,True,607.0,3,No servicing required
496.0,False,851.0,1,Urgent Servicing Required
151.0,True,697.0,1,No servicing required
354.0,True,776.0,1,Service required soon
145.0,True,332.0,1,Perfect
740.0,True,814.0,4,Urgent Servicing Required
406.0,False,768.0,4,Urgent Servicing Required
370.0,True,583.0,4,No servicing required
405.0,True,627.0,1,No servicing required
78.0,True,126.0,2,Perfect
591.0,True,762.0,1,Service required soon
473.0,True,763.0,3,Service required soon
159.0,True,710.0,2,No servicing required
